Text;Size
lacheter;1
luiquimaaffermietmafaitasseoirsur;1
turachterasavecunagneautoutpremiernédelneetsitunelerachtespas;1
ilsrestrentauprsdeluicejourlàcétaitenvironladiximeheureandré;1
sesvtementsen;1
lapromessecest;1
leterneljevaisallumerunfeuaudedansde;1
ledixseptimeàjoschbekaschasesfilsetsesfrresdouze;1
faitunecavernedevoleurs;1
prélvera;1
tuleromprasenmorceauxettuverserasdelhuiledessuscestuneoffrande;1
leternelaccomplisselesparolesquetuasprophétiséesetquilfasserevenirdebabyloneencelieulesustensilesdelamaisondeleternelettouslescaptifs;1
nosmaisons;1
ilyasix;1
salutaires;1
lairnemnentquà;1
enseignemoitesvoieseterneljemarcheraidanstafidélitédisposemoncoeuràlacraintedetonnom;1
comparatront;1
touteslesautresfamilleschaquefamilleséparémentetlesfemmesàpartzacharie;1
ellesabreuvent;1
réparaavecardeuruneautreportiondepuislanglejusquàlaportedelamaisondeliaschiblesouverainsacrificateuraprs;1
samuelaprsavoirentendutouteslesparolesdupeuplelesreditauxoreillesdeleternel;1
lesanneauxétaientprsdurebordetrecevaientlesbarrespourporterlatable;1
ilcouvritdorlesoldelamaisonàlintérieuretàlextérieur;1
surlordre;1
vainement;1
etmontrezducourage;1
ilsfurentlapidéssciéstorturésilsmoururenttuésparlépéeilsallrentàetlàvtusdepeauxdebrebisetdepeauxdechvresdénuésde;1
tumettraslepropitiatoiresurlarchedutémoignagedanslelieutrssaint;1
jesurvinsavecdessoldatsetleleurenlevaiayantapprisquilétaitromainvoulantconnatrelemotifpourlequelilslaccusaientjelamenaidevantleursanhédrin;1
semettre;1
saisislepetitetlegrandbouclieretlvetoipourmesecourirbrandislalanceetlejavelotcontremespersécuteursdisàmonmejesuistonsalutquilssoienthonteuxetconfusceuxquienveulentàmaviequilsreculentetrougissentceuxquiméditentmapertequilssoientcommelaballeemportéeparleventetquelangedeleternelleschasseque;1
grandque;1
samuelditàsaüljeneretourneraipointavectoicartuasrejetélaparoledeleterneletleternelterejetteafinquetunesoisplusroisurisral;1
périsselejouroùjesuisnéetlanuitquiditunenfantmleestconucejourquilsechangeenténbresquedieunenaitpointsoucidanslecieletquelalumirenerayonneplussurluiquelobscuritéetlombredelamortsenemparentquedesnuéesétablissentleurdemeureaudessusdeluietquedenoirsphénomneslépouvantentcettenuitquelesténbresenfassentleurproiequelledisparaissedelannéequellenesoitpluscomptéeparmilesmoisquecettenuitdeviennestérilequelallégresseensoitbanniequelle;1
lepaysde;1
jaimisprsdevousdes;1
étéappelé;1
ilnenestaucunqui;1
etmaintenantditleternelloindemoicarjhonoreraiceluiquimhonoremaisceuxquimeméprisentserontméprisésvoiciletempsarriveoùjeretrancheraitonbrasetlebrasdelamaisondetonpreensortequilnyauraplusdevieillarddanstamaison;1
lesacrificateurexamineralaplaiesielleparatplusprofondequelapeauetquilyaitdupoiljauntreetmincelesacrificateurdéclareracethommeimpurcestlateignecestlalpredelatteoudelabarbe;1
toituirasenpaixverstesprestuserasenterréaprsuneheureusevieillessealaquatrimegénérationilsreviendronticicarliniquitédesamoréensnestpasencoreàsoncomblequandlesoleilfutcouchéilyeutuneobscuritéprofondeetvoicicefutunefournaisefumanteetdesflammespassrententrelesanimauxpartagés;1
serontpointaliénéescarellessontconsacréesàleternel;1
ildonneraendédommagement;1
tiendra;1
consacréespar;1
saisissezlafaucillecarlamoissonestmrevenezfoulezcarlepressoirestpleinlescuvesregorgentcargrandeestleurméchancetécestunemultitudeunemultitudedanslavalléedujugementcarlejourdeleternelestprochedanslavalléedujugement;1
laissemoilesdétruireeteffacerleurnomdedessouslescieuxetjeferaidetoiunenationpluspuissanteetplusnombreusequecepeuple;1
leroiasaenlevammeàmaacasamre;1
tumasappeléeliréponditjenaipointappeléretournetecoucheretilallasecoucher;1
leurespceetayanteneuxleursemencesurlaterreetcelafutainsi;1
allezchercher;1
trafiquait;1
famillesmachli;1
regarderezcommeimpurslataupelasourisetlelézardselonleursespces;1
jouessontcouvertesdelarmesdetousceuxquilaimaientnulnelaconsoletoussesamisluisontdevenusinfidlesilssontdevenussesennemis;1
doismen;1
schadracméschac;1
fructifié;1
revenude;1
oùmose;1
danstoutessesentreprisescependantlorsqueleschefsdebabyloneenvoyrentdesmessagersauprsdeluipoursinformerduprodigequiavaiteulieudanslepaysdieulabandonnapourléprouverafindeconnatretoutcequiétaitdanssoncoeur;1
quimultipliaitnosmortsdans;1
lelévitekoréfilsdejimnaportierdelorientavait;1
jeteloueraiparmilespeupleseterneljetechanteraiparmilesnationscartabontésélveaudessusdescieuxettafidélitéjusquauxnues;1
unecolombeetunevoixfitentendreducielcesparolestuesmonfilsbienaiméentoijaimistoutemonaffection;1
jésusluiréponditsituconnaissaisledondedieuetquiestceluiquiteditdonnemoiàboiretuluiauraistoimmedemandéàboireetiltauraitdonnédeleauvive;1
fardeauxquatrevingtmillepourtaillerlespierresdanslamontagneettroismillesixcentspourlessurveiller;1
luipierre;1
jésuspleura;1
jusquaupaysquetuasjuréàsespresdeluidonneroù;1
femmestousgensda;1
filsdadlasurlesboeufsdanslesvalléesobillismaélitesurleschameauxjechdiademéronothsurlesnesses;1
frapperaspoint;1
cestparcequilssontallésservirdautresdieuxetseprosternerdevanteuxdesdieuxquilsneconnaissaientpointetqueleternelneleuravaitpointdonnésenpartagealorslacolredeleternelsestenflamméecontrecepaysetilafaitvenirsurluitouteslesmalédictionsécritesdanscelivre;1
jésussetournaversellesetditfillesdejérusalemnepleurezpassurmoimaispleurezsurvousetsurvosenfantscarvoicidesjoursviendrontoùlondiraheureuseslesstérilesheureuseslesentraillesquinontpointenfantéetlesmamellesquinontpointallaitéalorsilssemettrontàdireauxmontagnestombezsurnousetauxcollinescouvreznouscarsilonfaitceschosesauboisvertquarriveratilauboisseconconduisaitenmmetempsdeuxmalfaiteursquidevaienttremisàmortavecjésus;1
tuobserveraslaftedelamoissondesprémicesdetontravaildecequetuaurassemédansleschampsetlaftedelarécolteàlafindelannéequandturecueillerasdeschampslefruitdetontravail;1
lafidélitédedieu;1
etlégorgeaient;1
verseuxettuleurdirasainsiparleleseigneurleternelquilsécoutentouquilsnécoutentpascarcestunefamillederebellesilssaurontquunprophteestaumilieudeux;1
adversairesme;1
lesvoiesdedieusontparfaiteslaparoledeleternelestéprouvéeilestunbouclierpourtousceuxquiseconfientenluicarquiestdieu;1
silluiimputedeschosescriminellesetporteatteinteàsaréputationendisantjaipriscettefemmejemesuisapprochédelleetjenelaipastrouvéevierge;1
lespritde;1
netéloignepasdicietresteavecmesservantesregardeoùlonmoissonnedanslechampetvaaprsellesjaidéfenduàmesserviteursdetetoucheretquandtuaurassoiftuirasauxvasesettuboirasdecequelesserviteursaurontpuiséalors;1
estvenutonjugement;1
làavaientalluméunbrasiercar;1
lechefdesgardespritencorelesbrasiersetlescoupescequiétaitdoretcequiétaitdargent;1
tonbutinparcequetuaseuconfianceenmoiditleterneljérémie;1
instanceseigneurnousvoudrionsvoirjésus;1
fructifie;1
tracesmaintenantétablissurnousunroipournousjugercommeilyenacheztouteslesnations;1
lancestuleséclairspartentilstedisentilsnousvoiciquiamislasagessedanslecoeurouquiadonnélintelligenceàlespritquipeutavecsagessecompterlesnuagesetverserlesoutresdescieux;1
lesanneauxserontprsdurebordetrecevrontlesbarrespourporterlatable;1
zabud;1
jevousaiparlédeschoses;1
ilétaitleplusconsidérédestrentemaisilnégalapaslestroispremiersdavidladmitdanssonconseilsecretasal;1
futenterréàsamarieaveclesroisdisral;1
interrogésesserviteursendisantavezvousunpreouunfrrenousavonsrépondunousavonsunvieuxpreetunjeunefrreenfantdesavieillessecetenfantavaitunfrrequiestmortetquiétaitdelammemreilresteseuletsonprelaime;1
isaacsonpreluiditquiestuetilréponditjesuistonfilsanéesaü;1
ilnavaitpasencorefinideparlerquesortitsacruchesurlépaulerebeccanéedebethuelfilsdemilcafemmedenachorfrredabrahamcétaitunejeunefilletrsbelledefigureelleétaitviergeetaucunhommenelavaitconnueelledescenditàlasourceremplitsacrucheetremonta;1
resplendissante;1
sortirontensuiteavecdegrandesrichesses;1
etjeneleurcacheraiplusmafacecarjerépandraimonespritsurlamaisondisralditleseigneurleternelezéchiel;1
ilfitarrterlecharphilippeetleunuquedescendirenttousdeuxdansleauetphilippebaptisaleunuquequand;1
tempsencoreunedizainedejoursensuitetupartiras;1
lverapour;1
roiparcequilsontrefusédereveniràmoi;1
jevousaichoisisdumilieudumondeàcausedecelalemondevoushait;1
entenduceladirentcethommenechasse;1
lequitteraispourallerversvous;1
leshommesdirentàlotquiastuencoreicigendresfilsetfillesettoutcequitappartientdanslavillefaislessortirdecelieucarnousallonsdétruirecelieuparcequelecricontreseshabitantsestgranddevantleternelleternelnousaenvoyéspourledétruire;1
tefairerégnersurisraldanslobservationdelaloideleterneltondieualors;1
unmilledariquesdorcinqmilleminesdargentetcenttuniquessacerdotales;1
ilamnerasurtoitouteslesmaladiesdegyptedevantlesquellestutremblaisetellessattacherontàtoi;1
surleurcoucheque;1
reviennede;1
cetroupeauetmarchaientàsattedisaientcesticilebutindedaviddavidarrivaauprsdesdeuxcentshommesquiavaientététropfatiguéspourlesuivreetquonavaitlaissésautorrentdebesorilssavancrentàlarencontrededavidetdupeuplequiétaitavecluidavidsapprochadeuxetleurdemandacommentilssetrouvaient;1
simonréponditceluijepenseauquelilaleplusremisjésusluidittuasbienjugé;1
etchaquejourdansletempleetdanslesmaisonsilsnecessaientdenseigneretdannoncerlabonnenouvelledejésuschristactes;1
lasecondeannéeet;1
annoncéquejérusalemserarebtiejusquàlointauconducteur;1
lautrede;1
jesuisétrangerethabitantparmivousdonnezmoilapossessiondunsépulcrechezvouspourenterrermonmortetlterdedevantmoi;1
lepaindedouleurilendonneautantàsesbienaiméspendantleursommeilvoici;1
ilsmontrentcontrejuday;1
enoutredesprésentsdignesdun;1
avoircommisdesfautesmaissivoussupportezlasouffrancelorsquevousfaitescequiestbiencestunegrcedevantdieu;1
livreaupéchéestesclavedupéchéor;1
posséda;1
lechefduroyaumedepersemarésistévingtetunjoursmaisvoicimicallundesprincipauxchefsestvenuàmonsecourset;1
lieuoùilfautadorerestàjérusalem;1
melveraietjepoursuivraidavidcettenuitmme;1
jeannemariemredejacquesetlesautresquiétaientavecelles;1
desemblableàunepierredesaphirenformedetrneetsurcetteformedetrneapparaissaitcommeunefiguredhommeplacédessusenhaut;1
lamontagnesécrouleetpéritlerocherdisparatdesaplace;1
jenentils;1
séloignaune;1
lemitsursapropremontureleconduisitàunehtellerieetpritsoindelui;1
mercenaires;1
enestduboncommedupécheurdeceluiqui;1
tesauverautempsdumalheurcartuasautantdedieuxquedevillesjuda;1
josuéagitàleurégardcommeilavaitétédécidéillesdélivradelamaindesenfantsdisralquinelesfirentpasmourirmais;1
pourprixduservicequilafaitcontretyrjeluidonnelepaysdegyptecarilsonttravaillépourmoiditleseigneurleternel;1
dejours;1
etiradejarétaitministredétatdedavidsamueldutempsdedavidilyeutunefaminequiduratroisansdavidcherchalafacedeleternelet;1
étaientbenjamites;1
etdécouvretoi;1
livrerleursbiensaupillage;1
lalibationseradunquartdehinpourchaqueagneaucestdanslelieusaintquetuferaslalibationdevinàleternel;1
lorgueilenfaveurdeluncontrelautrecarquiestcequitedistinguequastuquetunaiesreuetsitulasreupourquoiteglorifiestucommesitunelavaispasreudéjàvoustesrassasiésdéjàvoustesrichessansnousvousavezcommencéàrégneretpuissiezvousrégnereneffetafinquenousaussinousrégnionsavecvouscardieucemesembleafaitdenousaptreslesderniersdeshommesdescondamnés;1
estvivantledieudisraldontjesuisleserviteurilnyauracesannéesciniroséenipluiesinonàmaparole;1
avonsporté;1
demonpeupleetconservervospropresmesvousmedéshonorez;1
demonexamenetjaivuquelesjustesetlessagesetleurstravauxsontdanslamaindedieuetlamouraussibienquelahaineleshommesnesaventrientoutestdevanteux;1
enleternelpsaumededavidcantiqueheureuxceluiàqui;1
sunirontà;1
baalmeon;1
endon;1
vaillantshommesceuxdethiopieetdeputhquiportentlebouclieretceuxdeludquimanientettendentlarccejourestauseigneuràleterneldesarméescestunjourdevengeanceoùilsevengedesesennemislépéedévoreelleserassasieellesenivredeleursangcar;1
latrenteetunimeannéedasaroidejudaomrirégnasurisral;1
deshautainspsaumecantiquedesdegrésdedavidsansleternelquinousprotégeaquisral;1
pourhéritage;1
possédé;1
frrebenjamin;1
frressentretinrentaveclui;1
sespiedsseposerontencejoursurlamontagnedesoliviersquiestvisàvisde;1
toilette;1
irontils;1
lavirentpointmaisilsfurentsaisisdunegrandefrayeuretilsprirentlafuitepoursecacher;1
etjérémieenfonadanslaboue;1
sétablit;1
bichesquandellesmettentbascomptestu;1
tudonneraslargentàaaronetàsesfilspourlerachatdeceuxquidépassentlenombredeslévitesmose;1
autelsmatthan;1
retournapourbénirsamaisonchroniques;1
luidirezlematreditmontempsestprochejeferaicheztoilapqueavecmesdisciples;1
elleestrevtuedeforceetdegloireetelleseritdelavenir;1
acceptiondespersonnes;1
paselve;1
derehob;1
tuasprissafemmepourenfairetafemmeetluitulastuéparlépéedesfilsdammonmaintenant;1
isaacpartitdelàetcampadanslavalléedeguéraroùilsétablit;1
violencea;1
carjenelainireuniapprisdunhommemaisparunerévélationdejésuschristvous;1
direntmatrenousvoudrionstevoirfaireunmiracle;1
sestdétournéedemoivoicijevaiscontesteravectoiparcequetudisjenaipointpéché;1
sonpremaisceluiqui;1
pourquelesméchantssoientprivésdeleurlumireetquelebrasquiselvesoitbriséastu;1
etmaditpaulnecrainspoint;1
etvoicijemettraidescordessurtoiafinquetunepuissespastetournerdunctésurlautrejusquàcequetuaiesaccomplilesjoursdetonsige;1
leroiethamanallrentaufestinchezlareineesthercesecondjour;1
merdeviendrontsaines;1
serventpointchristnotreseigneurmais;1
lequelaucunhommene;1
quidevintsafemmeetillaimaainsifutconsoléisaacaprsavoirperdusamregenseabrahampritencoreunefemmenomméeketura;1
touthommedelaracedaaronquiauralalpreouunegonorrhéenemangerapointdeschosessaintesjusquàcequilsoitpurilenserademmepourceluiqui;1
etmardochée;1
renverrai;1
ilssaurontquejesuisleternelquandjexerceraisureuxmavengeanceezéchiel;1
quavaitbrléaufeujojakimroidejudabeaucoupdautresparolessemblablesyfurentencoreajoutéesjérémie;1
frite;1
àhuschavoilàdonc;1
puissejetantàsespiedselleditamoilafautemonseigneurpermetsàtaservantedeparleràtesoreillesetécoutelesparolesdetaservantequemonseigneurneprennepasgardeàceméchanthommeànabalcarilestcomme;1
confiée;1
pasmontéversleternelàmitspaetvoicipersonnedejabsengalaadnétaitvenuaucampàlassembléeon;1
frits;1
leternelnousavonspéchécontreluiilsnontpointvoulumarcherdanssesvoiesetilsnontpointécoutésaloiaussiatilversésurisrallardeurdesacolreetlaviolencedelaguerrelaguerrelaembrasédetoutespartsetilnapointcomprisellelaconsuméetilnyapointprisgardeesaeainsiparlemaintenant;1
lescoursiers;1
lhommequicommenceralattaquecontrelesfilsdammonilserachefdetousleshabitantsdegalaadjuges;1
sedétournaitdemoipoursuivresesidolesporterontlapeinedeleuriniquité;1
ensécurité;1
pauletbarnabasenayanteuconnaissanceseréfugirentdanslesvillesdelalycaonieàlystreetàderbeetdanslacontréedalentour;1
lesbordsdu;1
tunaspointversédhuilesurmattemaiselleelleaverséduparfumsurmespiedscestpourquoijeteledissesnombreuxpéchésontétépardonnéscarelleabeaucoupaimémaisceluiàquionpardonnepeuaimepeu;1
laissetil;1
ilyadanstonroyaumeunhommequiaenluilespritdesdieuxsaintsetdutemps;1
appelerbalaamfilsdebeorpourquilvousmaudtmaisjenevouluspointécouterbalaamilvousbénitetjevousdélivraidelamaindebalakvouspassteslejourdainetvousarrivtesàjéricholeshabitantsdejérichocombattirent;1
sintroduisent;1
coeurdelhommesontmauvaisesdssa;1
reprends;1
estceaujourdhuiquejaicommencéàconsulterdieupourluiloindemoiqueleroinemetterienàlachargedesonserviteurnidepersonnedelamaisondemon;1
sontdesnuées;1
plirapluscar;1
lhabileté;1
veillaientpourliniquitéserontexterminésceux;1
ilfaitdeschosesgrandesetinsondablesdesmerveillessansnombre;1
josaphatfilsdasarégnasurjudalaquatrimeannéedachabroidisral;1
oubliés;1
lecoeuresttoutentieràluituasagieninsensédanscetteaffairecardsàprésenttuaurasdesguerresasafutirritécontrelevoyantetillefitmettreenprisonparcequilétaitencolre;1
ilrecevrapoursanourritureuneportionégaleàlaleuretjouiraenoutredesrevenusdelaventedesonpatrimoine;1
sabaissent;1
auxgadites;1
carjevousdonneraiuneboucheetunesagesseàlaquelletousvosadversairesnepourrontrésisteroucontredirevousserezlivrésmmeparvosparentsparvosfrresparvosprochesetparvosamisetilsferontmourirplusieursdentrevousvousserezhasdetousàcausedemonnommaisilneseperdrapasuncheveudevotrette;1
appelace;1
avaientbeaucoupdefemmesetdefils;1
isafitpasserschammaetsamuelditleternelnapasnonpluschoisiceluici;1
premiersprophtesainsileterneldesarméessenflammadunegrandecolrequandilappelait;1
chosesvoicicommeunpetitfeupeutembraserunegrandefort;1
iloffraitdessacrificesetdesparfumssurleshautslieuxsurlescollinesetsoustoutarbrevertalorsretsin;1
labteoulenombredesonnomcest;1
imite;1
oubliée;1
futmoissonnée;1
découvrira;1
lepaysquiestvotrepropriétépassezdans;1
leshuissiersquiétaient;1
pasprophétisépar;1
laperversitéestdanssoncoeurilméditelemalentouttempsilexcitedesquerellesaussisa;1
filsduzzijizrachjafilsdejizrachjamicalabdiasjoljischijaen;1
jésuschristmarie;1
passerleaucarachitophelaconseillécontrevoustellechosedavidettoutlepeuplequiétaitavecluiselevrentetilspassrentlejourdainà;1
réparées;1
restaurera;1
jevousoublieraiet;1
parléachitopheldevonsnousfairecequiladitounonparletoihuscharéponditàabsalompourcettefoisleconseilquadonnéachitophelnestpasbon;1
luimmedequoifairesonrachat;1
auraquinzecoudéesde;1
informezvoussil;1
jeleurdonneraiuncoeurpourquilsconnaissentquejesuisleternelilsserontmonpeupleetjeseraileurdieusilsreviennentàmoidetoutleurcoeur;1
deramsacolresenflammacontrejobparcequilsedisaitjustedevantdieu;1
ilplaalacuveentrelatentedassignationetlauteletilymitdeleaupourlesablutionsmoseaaronetsesfilssylavrentlesmainsetlespieds;1
ilsétaientassemblés;1
josaphatconstruisitdesnaviresdetarsispouralleràophirchercherdelormaisilnyallapointparcequelesnaviressebrisrentàetsjonguéberalorsachaziafilsdachabditàjosaphatveuxtuquemesserviteursaillentaveclestienssurdesnaviresetjosaphatnevoulutpas;1
elleaenvoyésesservantesellecriesurlesommetdeshauteursdelavillequeceluiquieststupideentreicielleditàceuxquisontdépourvusdesensvenezmangezdemonpainetbuvezduvinquejaimléquittezlastupiditéetvousvivrezetmarchezdanslavoiedelintelligenceceluiquireprendlemoqueursattireledédainetceluiquicorrigeleméchantreoitunoutragenereprendspaslemoqueurdecraintequilnetehassereprendslesageetiltaimeradonneausageetildeviendraplussageinstruislejusteetilaugmenterasonsavoir;1
saülditalorsàceluiquiportaitsesarmestiretonépéeettranspercemendepeur;1
ischboschethnosapasrépliquerunseulmotàabnerparcequillecraignaitabner;1
jeluidonnerai;1
vousdonneratil;1
rugissants;1
centsbéliers;1
lerelveraun;1
leternelparlaàmoseetditvoicilesnomsdeshommesquipartagerontentrevouslepayslesacrificateureléazaretjosuéfilsdenunvousprendrezencoreunprincedechaquetribupourfairelepartagedupaysvoicilesnomsdeceshommespourlatribudejudacalebfilsdejephunné;1
dedaviddavidcourutsurlechampdebatailleàlarencontreduphilistin;1
usure;1
situachtesunesclavehébreuilservirasixannéesmaislaseptimeilsortiralibresansrienpayer;1
etlonemportadouzepanierspleinsdemorceauxdepainetdecequirestaitdespoissonsceuxquiavaientmangélespainsétaientcinqmillehommesaussitt;1
jacobetpourramenerlesrestesdisraljetétablispourtrelalumiredesnationspourportermonsalutjusquauxextrémitésdelaterreainsiparleleternellerédempteurlesaintdisralaceluiquonméprisequiestenhorreuraupeuplealesclavedespuissantsdesroisleverrontetilsselverontdesprincesetilsseprosternerontacausedeleternelquiestfidledusaintdisralquitachoisiainsiparleleternelautempsdelagrcejetexauceraietaujourdusalutjete;1
joueront;1
ellestrouvrentquelapierreavaitétérouléededevantlesépulcre;1
humiliéleternelseulseraélevécejourlàcarilyaunjourpourleterneldesarméescontretouthommeorgueilleuxethautaincontrequiconquesélveafinquilsoitabaissécontretouslescdresdulibanhautsetélevésetcontretousleschnesdebasancontretoutesleshautesmontagnesetcontretouteslescollinesélevéescontretoutesleshautestoursetcontretouteslesmuraillesfortifiéescontretouslesnaviresdetarsisetcontretoutcequiplatàlavue;1
toncoeurquoique;1
gauchepoursuivant;1
leseigneuraprsavoirsauvélepeupleetlavoirtirédupaysdegyptefitensuitepérirlesincrédules;1
etvouspresnirritezpasvosenfantsmaisélevezlesenlescorrigeantetenlesinstruisantselonleseigneur;1
lelendemainjeanétaitencorelàavecdeuxdesesdisciples;1
lassembléedonton;1
invitélorsque;1
moulent;1
ontendurci;1
leroiditle;1
ilsallaientoùlespritlespoussaitàalleretlesrouessélevaientaveceuxcarlespritdesanimauxétaitdanslesrouesquand;1
tonmatrepeuttrequelespritdeleternel;1
lespillardslesontpillésetontdétruitleursceps;1
luisinclineront;1
illesfitentrerdanssamaisonetildonnadufourrageauxneslesvoyageursselavrentlespiedspuisilsmangrentetburent;1
lescieuxdévoilerontsoniniquitéetlaterresélveracontrelui;1
lesquellesserontévaluéescommecellesdunmercenaire;1
lesgensdesamaisonnésdanssamaisonouacquisàprixdargentdesétrangersfurentcirconcisavecluigense;1
dadam;1
vuejusquàcequilseussentfaitvenirsesparents;1
debethschémesch;1
commencrentà;1
leternelquilécoutelavoixdesonserviteurquiconquemarchedanslobscuritéetmanquedelumirequilseconfiedanslenomdeleterneletquilsappuiesursondieuvoici;1
lenombretotaldesbenjamitesquipérirentcejourlàfutdevingtcinqmillehommestirantlépéetousvaillants;1
plaindraitil;1
leroiordonnadextrairedegrandesetmagnifiquespierresdetaillepour;1
enfantsderaphaàgath;1
lesphilistinsdominaientsurisral;1
jardinier;1
lesbienfaitsqueleternelvousaaccordésàvousetàvospresaprsquejacobfutvenuenegyptevosprescrirentàleterneletleternelenvoyamoseetaaronquifirentsortirvospresdegypteetlesfirenthabiterdanscelieumaisilsoublirentleternelleurdieuetillesvenditentrelesmainsdesiserachefdelarméedehatsorentrelesmainsdesphilistinsetentrelesmainsduroidemoabquileurfirentlaguerre;1
ilditlaissezlequepersonneneremuesesosonconservaainsisesosaveclesosduprophtequiétaitvenudesamarie;1
lattachestuparunecordepourquil;1
jelesamneraisurmamontagnesainteetjelesréjouiraidansmamaisondeprireleursholocaustesetleurssacrificesserontagrééssurmonautelcarmamaisonseraappeléeunemaisondeprirepourtouslespeuples;1
tuesenvoyéparleroietsesseptconseillerspourinspecterjudaetjérusalemdaprslaloidetondieulaquelleestentretesmains;1
neparleraitpas;1
ausacrificateurunegerbeprémicesdevotremoisson;1
annonceras;1
roiquandilsortiraetquandilentrera;1
leurscoupsonne;1
pasunquinetpassélejourdainachitophelvoyantquesonconseilnétaitpassuivisellasonneetpartitpoursenallerchezluidanssavilleildonnasesordresàsamaisonetilsétranglacestainsiquilmourutetonlenterradanslesépulcredesonpredavid;1
manasségamlielfilsdepedahtsur;1
alorsquilsmont;1
lesalutestloindesméchantscarilsnerecherchentpastesstatuts;1
lhiver;1
aprononcécontremoidesmalédictionsviolentes;1
sillefrappetenantàlamainuninstrumentdeboisquipuissecauserlamortetquelamortensoitlasuitecestunmeurtrierlemeurtrierserapunidemort;1
etlachaldéeseralivréeaupillagetousceuxquilapillerontserontrassasiésditleterneloui;1
étéconduitàchancelerdanssesvoiesàquitterlesancienssentierspoursuivredessentiersdescheminsnonfrayés;1
tuesunhommesageet;1
enprésencedes;1
destroupeauxetdespropriétésetoccupantleslieuxélevésdupays;1
furentmouillésaubordde;1
siunhommefrappeloeildesonesclavehommeoufemmeetquilluifasseperdreloeilillemettraenlibertépourprixdesonoeil;1
sécroulent;1
aumilieudemoiquecesmauxmontatteint;1
appelésà;1
louezledieudesdieuxcarsamiséricordedureàtoujours;1
tousdirenttuesdonclefilsdedieuetilleurréponditvousleditesjelesuisalors;1
jésusreprit;1
siclesdes;1
àcausede;1
matthieumatthieu;1
quiloffraitdanslamaisondeleternelhorsdellemme;1
lorsquejésuseutachevétouscesdiscoursilditàsesdisciplesvoussavezquelapquealieudansdeuxjoursetquelefilsdelhommeseralivrépourtrecrucifiéalorslesprincipauxsacrificateursetlesanciensdupeupleseréunirentdanslacourdusouverainsacrificateurappelécaphe;1
sorsdelarchetoiettafemmetesfilsetlesfemmesdetesfilsavectoi;1
voulezvousméconnatrecequilsprouventaujourdumalheurleméchantestépargnéaujourdelacolreiléchappequiluireprocheenfacesaconduitequiluirendcequilafait;1
illuiditquellefigureatiletelleréponditcestunvieillardquimonteetilest;1
lacolredeleternelnesecalmerapasjusquàcequilaitaccompliexécutélesdesseinsdesoncoeurvouslecomprendrezdanslasuitedestemps;1
retournonsdepeurquemonpreoubliant;1
auxpéchésdautruitoimmeconservetoipurnecontinuepas;1
samsonvoici;1
laservantesur;1
auxyeuxdedieu;1
tudisahnousne;1
crucifierez;1
jaivuàquelleoccupationdieusoumetlesfilsdelhomme;1
laporteilyavaitdeuxtables;1
lespritquivientdedieu;1
lestremperadanslesangdeloiseauégorgéetdansleauviveetilenferaseptfoislaspersionsurlamaison;1
disantconnaisleseigneurcartousmeconnatrontdepuislepluspetitjusquauplusgranddentreeux;1
pourlenchanteur;1
ilprendravosserviteursetvosservantesvosmeilleursboeufsetvosnesetsenservirapoursestravaux;1
tabernaclelapparencedunfeu;1
dubuissonetditmosemoseetilréponditmevoicidieuditnapprochepasdicitetessouliersdetespiedscarlelieusurlequeltutetiensestuneterresainte;1
soitsincrementchristnestpasmoinsannoncéjemenréjouisetjemenréjouiraiencorecarjesaisquecelatourneraàmonsalutgrceàvospriresetàlassistancedelespritdejésuschrist;1
puisabdonfilsdhillellepirathonitemourutetfutenterréàpirathondanslepaysdephramsurlamontagnedesamalécitesjuges;1
sileternelnétaitpasmonsecoursmonmeseraitbienvitedanslademeuredusilencequandjedismonpiedchancelletabontéeternelmesertdappuiquand;1
etsoncorpsdarméecomposédecinquantetroismillequatrecentshommesdaprsledénombrement;1
avorton;1
lautrequi;1
jetteras;1
etvoiciilfutabordéparunefemmeayantlamiseduneprostituéeetlarusedanslecoeur;1
nereoiveaucentupleprésentementdanscesiclecidesmaisonsdesfrresdessoeursdesmresdesenfantsetdesterresavecdespersécutionsetdanslesicleàvenirlavieéternelle;1
etilditeterneldieudenospresnestupasdieudanslescieuxetnestcepastoiquidominessurtouslesroyaumesdesnationsnestcepastoiquiasenmainlaforceetlapuissanceetàquinulnepeutrésisternestcepastoinotredieuquiaschasséleshabitantsdecepaysdevanttonpeuple;1
jourdudouzimemois;1
ananias;1
jésusluiditjiraietjeleguérirai;1
leprincedelapuissancedelairdelespritquiagitmaintenantdanslesfilsdelarébellionnoustousaussinousétionsdeleurnombreetnousvivionsautrefoisselonlesconvoitises;1
tontdominéceuxquimangeaienttonpaintontdressédespigesettunaspassutenapercevoirnestcepasencejourditleternelquejeferaidisparatrededomlessagesetdelamontagnedesaülintelligence;1
carsamsoncherchait;1
lavoixdeschefssetaisaitetleurlanguesattachaitàleurpalais;1
safemmeetàtouslesfilsetàtouteslesfillesquilavaitdellemais;1
lesvoilàbattusdevantnouscommedanslepremiercombatcependant;1
meconfiedanslabontédedieuéternellementetàjamais;1
gensdissimulés;1
carlhommenestquechairetsesjoursserontdecentvingtans;1
lesancienscouvertsdesacstombrentsurleurvisage;1
tonnomestdanscettemaisonnouscrieronsàtoiduseindenotredétresseet;1
encoremets;1
